date,iv_30d_atm,iv_3m_atm
2019-03-12,11.3465,12.8175
2019-03-13,10.9318,12.4139
2019-03-14,11.075,12.4693
2019-03-15,10.2752,12.1737
2019-03-18,11.0261,12.4174
2019-03-19,11.5978,12.6993
2019-03-20,11.8824,13.0125
2019-03-21,11.6874,12.7003
2019-03-22,14.2646,14.6589
2019-03-25,14.4806,14.8342
2019-03-26,13.1458,13.9567
2019-03-27,13.5509,14.3405
2019-03-28,12.6823,13.8433
2019-03-29,11.6604,13.3647
2019-04-01,11.0029,12.7345
2019-04-02,10.9517,12.7413
2019-04-03,11.4558,12.7837
2019-04-04,11.1607,12.6121
2019-04-05,10.1825,12.1124
2019-04-08,10.4103,12.1951
2019-04-09,11.5001,12.8748
2019-04-10,10.7368,12.3788
2019-04-11,10.5399,12.3164
2019-04-12,9.6472,11.7097
2019-04-15,9.817,11.7045
2019-04-16,9.843,11.6252
2019-04-17,10.0787,11.8659
2019-04-18,9.7602,11.7159
2019-04-22,9.8859,11.7068
2019-04-23,9.711,11.397
2019-04-24,10.4131,11.7171
2019-04-25,10.3354,11.9321
2019-04-26,9.7098,11.6311
2019-04-29,9.9756,11.8756
2019-04-30,10.0077,11.8664
2019-05-01,11.6807,12.8179
2019-05-02,11.5706,12.7589
2019-05-03,10.0301,11.9532
2019-05-06,12.3513,13.101
2019-05-07,16.7446,15.61
2019-05-08,16.6319,15.3052
2019-05-09,16.8473,15.4781
2019-05-10,13.6875,14.0996
2019-05-13,18.1544,16.8355
2019-05-14,16.0701,15.5878
2019-05-15,14.6074,14.8505
2019-05-16,13.2486,13.9959
2019-05-17,13.6791,14.3988
2019-05-20,14.8294,14.874
2019-05-21,13.281,13.9402
2019-05-22,13.275,13.9624
2019-05-23,15.3814,15.3112
2019-05-24,14.1775,14.9776
2019-05-28,16.2024,15.7195
2019-05-29,16.7553,16.2641
2019-05-30,16.1972,15.9285
2019-05-31,17.7821,16.9089
2019-06-03,17.7555,16.7541
2019-06-04,15.8529,15.5357
2019-06-05,14.7876,15.0584
2019-06-06,14.164,14.66
2019-06-07,14.0554,14.5836
2019-06-10,13.8976,14.3916
2019-06-11,14.2268,14.5968
2019-06-12,14.2636,14.6502
2019-06-13,14.0788,14.4733
2019-06-14,13.5861,14.399
2019-06-17,13.5992,14.3655
2019-06-18,13.3927,14.1258
2019-06-19,12.3364,13.6018
2019-06-20,12.4178,13.5764
2019-06-21,12.9007,14.126
2019-06-24,13.0455,13.9135
2019-06-25,14.2043,14.6596
2019-06-26,14.0758,14.5413
2019-06-27,13.4424,14.2085
2019-06-28,12.6588,13.599
2019-07-01,11.9499,12.8135
2019-07-02,10.8743,11.9625
2019-07-03,10.4181,11.741
2019-07-05,10.6338,12.067
2019-07-08,11.5172,12.6743
2019-07-09,11.8266,12.781
2019-07-10,10.8268,12.4522
2019-07-11,10.5092,12.2049
2019-07-12,9.937,11.9975
2019-07-15,10.1893,12.1852
2019-07-16,10.3256,12.3403
2019-07-17,11.29,13.0405
2019-07-18,10.7494,12.7339
2019-07-19,11.5472,13.3162
2019-07-22,11.0218,12.8327
2019-07-23,10.3494,12.3615
2019-07-24,9.8641,12.0674
2019-07-25,10.3732,12.5661
2019-07-26,9.6942,12.1503
2019-07-29,10.2684,12.3777
2019-07-30,11.4963,12.9703
2019-07-31,13.106,14.1208
2019-08-01,15.1873,15.4292
2019-08-02,15.1606,15.5767
2019-08-05,21.9303,19.4995
2019-08-06,18.0486,17.3971
2019-08-07,17.4938,17.261
2019-08-08,14.1638,15.2608
2019-08-09,15.2667,16.0403
2019-08-12,18.8303,18.0996
2019-08-13,15.2644,15.9114
2019-08-14,20.5474,19.3842
2019-08-15,19.3804,18.7968
2019-08-16,16.1928,17.2457
2019-08-19,14.8795,15.9804
2019-08-20,15.8519,16.5062
2019-08-21,14.2723,15.4487
2019-08-22,14.8924,15.8406
2019-08-23,18.13,18.0816
2019-08-26,17.7215,17.699
2019-08-27,18.7379,18.1686
2019-08-28,17.4182,17.4784
2019-08-29,15.4648,16.3323
2019-08-30,16.0514,16.6678
2019-09-03,17.2008,17.3644
2019-09-04,14.9763,16.0135
2019-09-05,13.2053,15.0197
2019-09-06,12.21,14.521
2019-09-09,12.2648,14.5555
2019-09-10,12.3323,14.4562
2019-09-11,11.936,14.1988
2019-09-12,11.3374,13.8393
2019-09-13,11.1044,13.8738
2019-09-16,12.1789,14.448
2019-09-17,12.1818,14.5819
2019-09-18,11.6313,14.2805
2019-09-19,11.6486,14.2869
2019-09-20,12.9214,15.1487
2019-09-23,12.6975,14.9094
2019-09-24,14.9423,16.0059
2019-09-25,13.8093,15.4042
2019-09-26,13.8151,15.5417
2019-09-27,14.8335,16.1793
2019-09-30,13.9141,15.3349
2019-10-01,16.8572,16.8719
2019-10-02,19.252,18.618
2019-10-03,17.6026,17.5886
2019-10-04,14.9694,15.9597
2019-10-07,16.0946,16.4004
2019-10-08,18.88,18.0837
2019-10-09,16.9337,17.019
2019-10-10,15.8395,16.3462
2019-10-11,13.6838,15.1074
2019-10-14,13.0563,14.657
2019-10-15,11.6943,13.8701
2019-10-16,11.9753,13.9021
2019-10-17,11.9334,13.8303
2019-10-18,12.3246,14.0861
2019-10-21,11.9599,13.5741
2019-10-22,12.447,13.8501
2019-10-23,11.8636,13.5904
2019-10-24,11.57,13.5724
2019-10-25,10.4749,12.9443
2019-10-28,10.8041,12.9928
2019-10-29,10.9595,13.1275
2019-10-30,10.1135,12.8168
2019-10-31,10.6209,13.0999
2019-11-01,9.7994,12.5171
2019-11-04,10.182,12.6523
2019-11-05,10.5124,12.8479
2019-11-06,10.3385,12.8574
2019-11-07,10.3878,12.9116
2019-11-08,9.775,12.7705
2019-11-11,10.5548,12.9251
2019-11-12,10.5925,12.8449
2019-11-13,10.8276,12.9631
2019-11-14,10.6061,12.8787
2019-11-15,9.6591,12.309
2019-11-18,10.1642,12.4174
2019-11-19,10.3911,12.6608
2019-11-20,10.6786,12.843
2019-11-21,10.9672,13.1106
2019-11-22,10.2252,12.8347
2019-11-25,9.6053,12.3442
2019-11-26,9.2492,12.1435
2019-11-27,9.3722,12.2103
2019-11-29,10.1102,12.8819
2019-12-02,12.6075,14.1537
2019-12-03,14.0379,15.1725
2019-12-04,12.9521,14.5365
2019-12-05,12.4972,14.3769
2019-12-06,11.0703,13.5981
2019-12-09,12.9465,14.435
2019-12-10,12.9465,14.3993
2019-12-11,12.2544,14.0929
2019-12-12,10.941,13.178
2019-12-13,9.6176,12.5182
2019-12-16,9.2146,12.1258
2019-12-17,9.4884,12.1981
2019-12-18,9.6993,12.3836
2019-12-19,9.1343,12.1703
2019-12-20,9.1866,12.3229
2019-12-23,9.4578,12.4101
2019-12-24,9.6926,12.5268
2019-12-26,9.5329,12.5472
2019-12-27,10.2723,12.9156
2019-12-30,12.1187,13.7126
2019-12-31,11.1441,12.9572
2020-01-02,9.9923,12.3817
2020-01-03,11.4691,13.3278
2020-01-06,11.5509,13.239
2020-01-07,11.6143,13.1583
2020-01-08,10.9557,12.6443
2020-01-09,10.0622,12.1497
2020-01-10,10.1844,12.2538
2020-01-13,10.1157,11.9532
2020-01-14,10.3544,11.9659
2020-01-15,10.0599,11.9331
2020-01-16,9.7479,11.7026
2020-01-17,9.5251,11.62
2020-01-21,10.5942,12.112
2020-01-22,10.7048,12.2243
2020-01-23,10.5993,12.2097
2020-01-24,12.3413,13.3027
2020-01-27,15.8379,15.2467
2020-01-28,14.1654,14.1896
2020-01-29,14.229,14.2086
2020-01-30,13.2583,13.7016
2020-01-31,16.063,15.4004
2020-02-03,15.5772,14.9903
2020-02-04,13.7856,13.5461
2020-02-05,12.6816,12.888
2020-02-06,12.3145,12.5743
2020-02-07,12.9469,13.1616
2020-02-10,12.1833,12.8064
2020-02-11,12.3011,12.8537
2020-02-12,10.98,12.186
2020-02-13,11.4702,12.5228
2020-02-14,10.9283,12.333
2020-02-18,11.7696,12.7614
2020-02-19,11.2648,12.4515
2020-02-20,12.4344,13.1144
2020-02-21,14.1324,14.1222
2020-02-24,21.5916,18.3681
2020-02-25,24.1259,20.4637
2020-02-26,24.1925,20.4777
2020-02-27,35.6046,27.0807
2020-02-28,37.0755,27.0351
2020-03-02,27.6655,23.729
2020-03-03,32.3989,26.468
2020-03-04,25.9788,23.0158
2020-03-05,34.2156,28.8182
2020-03-06,36.2459,31.7518
2020-03-09,49.362,40.4157
2020-03-10,42.4224,36.5348
2020-03-11,48.5054,41.2355
2020-03-12,68.7552,53.9566
2020-03-13,50.7714,43.5195
2020-03-16,77.6917,63.2599
2020-03-17,68.7048,57.5602
2020-03-18,71.9113,62.686
2020-03-19,65.8214,56.5911
2020-03-20,58.3169,51.7809
2020-03-23,56.1492,44.8564
2020-03-24,54.6356,40.8872
2020-03-25,57.8384,44.0636
2020-03-26,53.1404,40.0781
2020-03-27,57.1803,44.3799
2020-03-30,49.0078,40.7053
2020-03-31,45.3788,38.819
2020-04-01,52.4298,44.231
2020-04-02,46.0033,40.6256
2020-04-03,42.0797,38.6936
2020-04-06,38.5344,35.1535
2020-04-07,40.981,36.1926
2020-04-08,37.759,34.878
2020-04-09,36.6013,34.1223
2020-04-13,36.8316,34.2174
2020-04-14,33.0478,31.1807
2020-04-15,35.9447,33.766
2020-04-16,35.2187,33.8308
2020-04-17,32.338,31.9123
2020-04-20,37.9284,35.6055
2020-04-21,40.7113,38.2604
2020-04-22,36.8308,35.5113
2020-04-23,36.1632,35.4928
2020-04-24,30.5321,32.4732
2020-04-27,27.3895,29.8674
2020-04-28,28.0394,29.793
2020-04-29,25.4106,27.5573
2020-04-30,28.1566,29.0998
2020-05-01,31.4435,32.1472
2020-05-04,30.7248,31.198
2020-05-05,29.0428,29.9788
2020-05-06,29.7218,30.3009
2020-05-07,27.2314,28.8783
2020-05-08,22.683,26.1648
2020-05-11,23.0179,25.2054
2020-05-12,28.0177,28.1562
2020-05-13,31.0922,30.3917
2020-05-14,28.2311,28.4762
2020-05-15,26.9704,28.1453
2020-05-18,24.2177,25.2669
2020-05-19,25.7002,26.2455
2020-05-20,23.8638,24.8322
2020-05-21,25.2329,26.0689
2020-05-22,23.6511,25.6116
2020-05-26,23.3836,24.6336
2020-05-27,22.6353,23.6369
2020-05-28,23.172,24.4501
2020-05-29,22.0075,23.5184
2020-06-01,23.0154,24.1294
2020-06-02,21.8861,23.2999
2020-06-03,21.0866,22.6707
2020-06-04,21.5097,22.8532
2020-06-05,19.513,21.0359
2020-06-08,20.7379,21.6011
2020-06-09,22.9232,23.1917
2020-06-10,23.0098,23.2781
2020-06-11,34.0521,32.1974
2020-06-12,29.838,29.5624
2020-06-15,28.4144,28.3601
2020-06-16,28.0349,27.4309
2020-06-17,28.2072,27.5508
2020-06-18,27.3585,27.567
2020-06-19,28.6505,28.5646
2020-06-22,25.9797,26.6588
2020-06-23,25.6692,26.3954
2020-06-24,29.1181,28.6781
2020-06-25,26.4503,27.1074
2020-06-26,28.7167,28.9659
2020-06-29,25.9504,27.0043
2020-06-30,24.3482,25.3868
2020-07-01,23.1477,24.6421
2020-07-02,22.2135,24.1115
2020-07-06,22.4182,23.8445
2020-07-07,24.2002,25.0149
2020-07-08,22.9672,24.27
2020-07-09,24.3056,25.1876
2020-07-10,22.1925,24.1046
2020-07-13,26.4624,27.0068
2020-07-14,23.9278,25.013
2020-07-15,22.7924,24.359
2020-07-16,22.7651,24.3584
2020-07-17,20.6331,23.2905
2020-07-20,19.6283,21.9996
2020-07-21,20.2919,22.2284
2020-07-22,19.2605,21.8119
2020-07-23,21.0237,22.8674
2020-07-24,20.6274,23.2548
2020-07-27,19.8615,22.5872
2020-07-28,20.7336,23.1052
2020-07-29,19.1019,22.2215
2020-07-30,19.7973,22.8573
2020-07-31,19.2966,22.8326
2020-08-03,19.4065,22.6854
2020-08-04,19.0169,22.2247
2020-08-05,18.0578,21.7442
2020-08-06,17.5532,21.4451
2020-08-07,16.9332,21.5512
2020-08-10,17.2112,21.6893
2020-08-11,18.9757,23.4197
2020-08-12,17.3465,22.1963
2020-08-13,17.4762,22.2106
2020-08-14,16.9559,22.3917
2020-08-17,16.6743,21.658
2020-08-18,16.8622,21.4091
2020-08-19,17.3262,21.7977
2020-08-20,17.1296,21.7243
2020-08-21,16.4476,21.442
2020-08-24,16.5335,21.377
2020-08-25,16.4729,21.3547
2020-08-26,17.4921,21.8314
2020-08-27,18.2535,22.2992
2020-08-28,16.8818,21.9893
2020-08-31,19.3012,23.8808
2020-09-01,19.4045,24.0165
2020-09-02,20.0445,24.8911
2020-09-03,24.9915,27.7386
2020-09-04,23.7931,26.9078
2020-09-08,25.5286,27.2017
2020-09-09,23.2997,25.5439
2020-09-10,24.6218,26.6326
2020-09-11,22.6854,25.4532
2020-09-14,21.4769,24.9266
2020-09-15,21.0926,24.6601
2020-09-16,21.2746,24.8398
2020-09-17,21.5116,25.2134
2020-09-18,21.461,25.3951
2020-09-21,23.4933,26.7759
2020-09-22,22.9046,26.797
2020-09-23,24.9171,28.3043
2020-09-24,24.5775,28.0318
2020-09-25,22.1382,26.8804
2020-09-28,22.3918,26.69
2020-09-29,23.0045,26.4655
2020-09-30,22.5562,26.3509
2020-10-01,22.9831,26.6019
2020-10-02,23.5252,27.3293
2020-10-05,25.4639,26.0993
2020-10-06,26.9808,26.597
2020-10-07,24.9984,25.2263
2020-10-08,23.3441,24.1192
2020-10-09,21.4033,22.6125
2020-10-12,21.1481,22.0182
2020-10-13,22.4002,22.5508
2020-10-14,22.8185,22.7674
2020-10-15,23.1811,22.9242
2020-10-16,23.3799,23.3552
2020-10-19,25.4354,24.7015
2020-10-20,25.5951,24.4979
2020-10-21,25.1331,24.199
2020-10-22,24.4492,23.8432
2020-10-23,23.7249,23.5315
2020-10-26,28.1647,26.0322
2020-10-27,28.7234,26.3748
2020-10-28,35.0791,30.8842
2020-10-29,32.3006,29.1658
2020-10-30,32.5869,29.6145
2020-11-02,31.3598,28.0789
2020-11-03,29.7454,26.5929
2020-11-04,24.654,23.5617
2020-11-05,22.9121,22.9535
2020-11-06,20.6478,22.0189
2020-11-09,20.922,21.3226
2020-11-10,20.4046,20.8767
2020-11-11,18.9325,20.0557
2020-11-12,20.3422,21.0325
2020-11-13,18.4388,20.1044
2020-11-16,17.8668,19.7172
2020-11-17,18.4681,20.0224
2020-11-18,19.3368,20.7652
2020-11-19,18.5511,20.1913
2020-11-20,19.2534,20.6032
2020-11-23,18.084,19.9016
2020-11-24,17.2738,19.2708
2020-11-25,16.8341,18.9505
2020-11-27,16.3486,19.0968
2020-11-30,16.6194,19.1215
2020-12-01,17.3332,19.3256
2020-12-02,17.3422,19.3474
2020-12-03,17.3489,19.2431
2020-12-04,15.8816,18.9412
2020-12-07,17.3511,19.2261
2020-12-08,16.9101,18.6514
2020-12-09,18.1856,19.4885
2020-12-10,18.4125,19.7009
2020-12-11,18.559,20.2115
2020-12-14,19.9634,20.9026
2020-12-15,18.2211,19.7799
2020-12-16,17.5103,19.3292
2020-12-17,16.9288,18.9808
2020-12-18,16.715,19.3011
2020-12-21,19.5053,20.8422
2020-12-22,19.0635,20.6148
2020-12-23,18.3329,19.9481
2020-12-24,16.6191,19.0122
2020-12-28,16.6665,18.8055
2020-12-29,17.9565,19.8128
2020-12-30,17.8713,19.4607
2020-12-31,17.3381,19.1874
2021-01-04,21.2477,21.6653
2021-01-05,19.9381,20.7041
2021-01-06,19.3596,20.2739
2021-01-07,17.2944,18.9783
2021-01-08,16.6185,18.7093
2021-01-11,19.1922,20.3475
2021-01-12,18.4746,19.7502
2021-01-13,17.2927,19.2237
2021-01-14,18.148,19.7415
2021-01-15,18.9239,20.6357
2021-01-19,17.9695,20.0412
2021-01-20,16.6723,19.1158
2021-01-21,16.5624,19.2002
2021-01-22,16.5155,19.5029
2021-01-25,17.8232,20.1902
2021-01-26,17.921,20.3233
2021-01-27,29.338,27.76
2021-01-28,22.9105,23.9409
2021-01-29,26.0052,26.0605
2021-02-01,22.443,24.2943
2021-02-02,18.9245,21.8082
2021-02-03,17.5302,20.696
2021-02-04,16.5748,19.9618
2021-02-05,15.9841,19.6717
2021-02-08,15.866,19.6559
2021-02-09,16.2471,19.853
2021-02-10,16.7328,20.296
2021-02-11,16.3449,20.0505
2021-02-12,15.359,19.3302
2021-02-16,16.1661,19.9243
2021-02-17,15.9659,19.7381
2021-02-18,16.9742,20.111
2021-02-19,16.8214,19.9046
2021-02-22,18.048,20.5947
2021-02-23,17.9278,20.2212
2021-02-24,16.2805,19.2316
2021-02-25,22.3842,22.552
2021-02-26,22.403,22.1481
2021-03-01,17.4534,19.6348
2021-03-02,18.5608,20.168
2021-03-03,21.2454,21.6754
2021-03-04,22.9256,22.5313
2021-03-05,18.8119,20.6255
2021-03-08,20.2061,20.8516
2021-03-09,19.1389,20.4078
2021-03-10,17.7404,19.7121
2021-03-11,17.0338,19.2565
2021-03-12,15.7643,18.9924
2021-03-15,15.4769,18.2544
2021-03-16,15.4724,18.2753
2021-03-17,15.0565,17.7257
2021-03-18,16.4603,18.8423
2021-03-19,16.0551,18.6046
2021-03-22,14.4907,16.9929
2021-03-23,15.7028,17.4596
2021-03-24,16.4302,17.9951
2021-03-25,15.4324,17.2108
2021-03-26,13.9174,16.1546
2021-03-29,15.6895,16.7363
2021-03-30,15.2698,16.354
2021-03-31,15.2528,16.3569
2021-04-01,13.3493,15.1613
2021-04-05,13.7951,15.076
2021-04-06,13.9468,15.3415
2021-04-07,13.2871,15.0074
2021-04-08,13.198,15.1188
2021-04-09,12.9262,15.1707
2021-04-12,13.3297,15.3504
2021-04-13,13.2114,15.218
2021-04-14,13.5525,15.4616
2021-04-15,12.9466,15.0785
2021-04-16,12.5434,14.9435
2021-04-19,13.8004,15.8236
2021-04-20,15.2119,16.6907
2021-04-21,13.8869,15.8237
2021-04-22,15.2133,16.7937
2021-04-23,13.708,16.0314
2021-04-26,14.0143,16.0579
2021-04-27,13.9963,15.9
2021-04-28,13.7554,15.7724
2021-04-29,13.7669,15.8156
2021-04-30,14.3776,16.4244
2021-05-03,14.0632,16.2186
2021-05-04,15.5113,17.0798
2021-05-05,15.1158,16.7389
2021-05-06,14.0272,16.1876
2021-05-07,12.4051,15.3981
2021-05-10,15.2955,16.7915
2021-05-11,17.2338,18.0436
2021-05-12,22.0653,21.3595
2021-05-13,18.6716,19.0009
2021-05-14,14.4203,16.4611
2021-05-17,15.4141,16.907
2021-05-18,16.976,18.0009
2021-05-19,17.5038,18.6116
2021-05-20,15.6397,17.3483
2021-05-21,15.0833,17.0446
2021-05-24,13.778,16.1347
2021-05-25,14.3606,16.3056
2021-05-26,13.1292,15.4566
2021-05-27,12.4757,14.7034
2021-05-28,12.069,14.673
2021-06-01,13.3158,15.3146
2021-06-02,13.0129,15.2601
2021-06-03,13.5769,15.696
2021-06-04,12.0052,14.7819
2021-06-07,11.8622,14.7483
2021-06-08,12.3945,14.9808
2021-06-09,13.0661,15.2989
2021-06-10,11.4455,14.2533
2021-06-11,10.7769,13.8708
2021-06-14,11.4933,14.2779
2021-06-15,11.9882,14.5283
2021-06-16,13.0939,15.154
2021-06-17,12.5323,15.0416
2021-06-18,15.5283,16.7805
2021-06-21,12.7122,15.2198
2021-06-22,11.6125,14.2052
2021-06-23,11.6842,14.0241
2021-06-24,11.1608,13.6501
2021-06-25,10.1973,13.4565
2021-06-28,10.7387,13.4873
2021-06-29,11.0641,13.74
2021-06-30,11.1645,13.8007
2021-07-01,10.9155,13.7462
2021-07-02,10.3355,13.5796
2021-07-06,11.6808,14.2725
2021-07-07,11.7087,14.4726
2021-07-08,13.8409,15.5911
2021-07-09,11.1333,14.1884
2021-07-12,11.5057,14.2651
2021-07-13,12.5413,14.8874
2021-07-14,12.0249,14.7514
2021-07-15,12.6641,15.0532
2021-07-16,13.7832,16.0192
2021-07-19,17.0348,18.0098
2021-07-20,14.5917,16.3931
2021-07-21,13.1126,15.3868
2021-07-22,13.1962,15.4672
2021-07-23,11.8245,15.0843
2021-07-26,12.7577,15.2852
2021-07-27,14.3127,16.0632
2021-07-28,13.4367,15.7171
2021-07-29,12.7842,15.3998
2021-07-30,12.9332,15.7532
2021-08-02,14.2806,16.2788
2021-08-03,13.1871,15.6047
2021-08-04,13.1837,15.6673
2021-08-05,12.5388,15.2217
2021-08-06,11.4251,14.7026
2021-08-09,11.9193,15.0456
2021-08-10,12.0662,15.0945
2021-08-11,11.5111,14.7474
2021-08-12,11.0744,14.4323
2021-08-13,10.4351,14.3877
2021-08-16,11.3622,14.6997
2021-08-17,12.8774,15.5778
2021-08-18,15.9762,17.2763
2021-08-19,15.584,17.2425
2021-08-20,12.9616,16.0132
2021-08-23,11.8823,14.976
2021-08-24,12.0272,14.9869
2021-08-25,11.5228,14.6261
2021-08-26,13.1434,15.5651
2021-08-27,10.8951,14.4674
2021-08-30,11.1852,14.3831
2021-08-31,11.1919,14.3526
2021-09-01,11.2077,14.2354
2021-09-02,11.3076,14.2411
2021-09-03,10.7584,14.2544
2021-09-07,12.436,15.2354
2021-09-08,12.5466,15.3448
2021-09-09,13.594,15.925
2021-09-10,14.9287,16.7192
2021-09-13,13.9778,16.1782
2021-09-14,14.718,16.5411
2021-09-15,13.1569,15.7466
2021-09-16,13.3985,15.8206
2021-09-17,15.2561,17.0398
2021-09-20,20.3727,19.9719
2021-09-21,19.609,19.4164
2021-09-22,16.2349,17.4202
2021-09-23,13.949,15.9713
2021-09-24,13.0274,15.5983
2021-09-27,13.9241,16.0467
2021-09-28,18.7429,18.649
2021-09-29,18.3351,18.2289
2021-09-30,19.8348,18.9477
2021-10-01,17.2541,17.9253
2021-10-04,19.5918,19.1802
2021-10-05,17.9146,18.1422
2021-10-06,17.5816,17.8453
2021-10-07,16.0525,17.1117
2021-10-08,15.3472,17.029
2021-10-11,16.7913,17.6047
2021-10-12,16.4275,17.2986
2021-10-13,15.3412,16.6305
2021-10-14,13.1064,15.3562
2021-10-15,12.1174,15.0981
2021-10-18,12.3561,15.0562
2021-10-19,12.0317,14.7234
2021-10-20,11.7897,14.6449
2021-10-21,11.3387,14.3693
2021-10-22,11.6686,14.7588
2021-10-25,11.6019,14.5348
2021-10-26,12.0405,14.7121
2021-10-27,13.0338,15.5143
2021-10-28,12.2762,15.0236
2021-10-29,11.6759,14.8837
2021-11-01,12.1743,14.9719
2021-11-02,11.9609,14.7685
2021-11-03,11.3004,14.2707
2021-11-04,11.376,14.3817
2021-11-05,11.6079,14.8098
2021-11-08,12.1502,15.0754
2021-11-09,12.974,15.4307
2021-11-10,14.1336,16.0142
2021-11-11,13.4819,15.5909
2021-11-12,12.0601,15.0
2021-11-15,12.5927,15.1167
2021-11-16,12.5303,15.0799
2021-11-17,13.1058,15.6095
2021-11-18,13.1565,15.62
2021-11-19,13.0403,15.7764
2021-11-22,14.31,16.3535
2021-11-23,14.3793,16.2797
2021-11-24,13.8305,15.9284
2021-11-26,21.6859,21.5873
2021-11-29,16.8258,17.7852
2021-11-30,20.3779,20.1081
2021-12-01,23.7566,22.1403
2021-12-02,21.0933,20.7488
2021-12-03,22.4596,22.3815
2021-12-06,20.0244,20.4888
2021-12-07,16.3261,17.7625
2021-12-08,14.9916,17.026
2021-12-09,16.3631,17.8333
2021-12-10,13.6997,16.5084
2021-12-13,15.8561,17.7879
2021-12-14,17.7958,18.8733
2021-12-15,15.2519,17.1074
2021-12-16,16.1116,17.8641
2021-12-17,17.2832,18.9786
2021-12-20,19.0588,19.6904
2021-12-21,16.8572,18.4786
2021-12-22,14.5566,17.2183
2021-12-23,13.445,16.736
2021-12-27,13.1631,16.0111
2021-12-28,13.2374,15.6929
2021-12-29,12.4064,15.3309
2021-12-30,12.6489,15.456
2021-12-31,12.5331,15.5373
2022-01-03,12.3346,15.2842
2022-01-04,12.7455,15.4854
2022-01-05,15.6332,17.2144
2022-01-06,15.8054,17.393
2022-01-07,14.9986,17.0314
2022-01-10,15.5553,17.0461
2022-01-11,14.7654,16.3165
2022-01-12,14.2551,16.0373
2022-01-13,17.0308,17.8673
2022-01-14,15.7224,17.2113
2022-01-18,19.762,19.4213
2022-01-19,20.3702,19.9633
2022-01-20,21.7981,21.0428
2022-01-21,24.1913,23.0049
2022-01-24,24.8921,23.2736
2022-01-25,26.539,24.3166
2022-01-26,26.4192,24.167
2022-01-27,25.5139,23.7924
2022-01-28,22.418,21.7123
2022-01-31,19.7596,20.0474
2022-02-01,17.4234,18.5009
2022-02-02,17.8243,19.0252
2022-02-03,20.3288,20.5391
2022-02-04,19.6769,20.2258
2022-02-07,19.0561,20.0292
2022-02-08,17.4269,18.8764
2022-02-09,16.0098,17.8672
2022-02-10,19.9481,20.2287
2022-02-11,23.2202,22.4206
2022-02-14,23.2005,22.5938
2022-02-15,20.7435,20.7763
2022-02-16,19.8526,19.8376
2022-02-17,24.0453,22.5341
2022-02-18,24.3882,22.7054
2022-02-22,24.9342,22.8728
2022-02-23,27.1613,24.728
2022-02-24,25.937,23.7224
2022-02-25,23.2124,21.8846
2022-02-28,24.5254,22.9143
2022-03-01,28.1871,25.1409
2022-03-02,25.6327,23.6735
2022-03-03,25.7378,23.8581
2022-03-04,26.6352,25.2109
2022-03-07,30.4388,27.7051
2022-03-08,30.193,27.7115
2022-03-09,27.536,25.8224
2022-03-10,26.1066,24.8742
2022-03-11,26.4089,25.8351
2022-03-14,27.9893,26.5635
2022-03-15,25.6862,25.1424
2022-03-16,22.1458,22.6239
2022-03-17,21.1932,21.6292
2022-03-18,18.9548,20.1947
2022-03-21,19.3088,20.1955
2022-03-22,18.3233,19.3117
2022-03-23,19.3247,20.0831
2022-03-24,17.7405,19.1608
2022-03-25,16.4955,18.6486
2022-03-28,15.6674,18.0433
2022-03-29,15.2589,17.298
2022-03-30,16.1296,17.9014
2022-03-31,17.1512,18.7366
2022-04-01,15.4662,18.2113
2022-04-04,14.6181,17.2738
2022-04-05,17.1192,18.7972
2022-04-06,18.3562,19.6262
2022-04-07,17.9194,19.407
2022-04-08,17.5819,19.3777
2022-04-11,20.4484,20.9726
2022-04-12,20.5533,21.1057
2022-04-13,18.3174,19.5759
2022-04-14,19.4423,20.5347
2022-04-18,19.3445,20.5171
2022-04-19,18.1719,19.6763
2022-04-20,17.4691,19.1855
2022-04-21,19.739,20.7811
2022-04-22,24.4666,24.1626
2022-04-25,23.36,23.3904
2022-04-26,28.5504,26.5048
2022-04-27,25.9514,24.9189
2022-04-28,23.9521,24.0203
2022-04-29,27.7084,26.1092
2022-05-02,27.2647,25.9006
2022-05-03,25.3819,24.5473
2022-05-04,22.2618,22.6126
2022-05-05,27.0603,25.7561
2022-05-06,25.7739,25.697
2022-05-09,30.7416,28.4981
2022-05-10,29.5487,27.5845
2022-05-11,29.3002,27.5396
2022-05-12,29.4504,27.5497
2022-05-13,25.6509,25.5048
2022-05-16,25.6115,25.0796
2022-05-17,24.1861,23.9584
2022-05-18,27.8305,26.8169
2022-05-19,26.5026,25.5093
2022-05-20,25.7877,25.6065
2022-05-23,25.7898,25.3474
2022-05-24,26.8098,25.9003
2022-05-25,26.2858,25.3673
2022-05-26,24.8608,24.5659
2022-05-27,22.5835,23.2694
2022-05-31,23.8226,23.5079
2022-06-01,23.758,23.5734
2022-06-02,22.4147,22.7882
2022-06-03,22.39,23.2783
2022-06-06,22.498,23.2006
2022-06-07,21.8351,22.6965
2022-06-08,22.1419,22.8112
2022-06-09,24.1552,24.1255
2022-06-10,25.6038,25.4984
2022-06-13,30.5328,28.5293
2022-06-14,29.4024,27.4077
2022-06-15,27.4099,25.9487
2022-06-16,29.5606,27.5075
2022-06-17,27.3569,26.6356
2022-06-21,26.9657,25.8725
2022-06-22,26.3803,25.5154
2022-06-23,26.3183,25.4692
2022-06-24,23.9324,24.2357
2022-06-27,23.9236,23.8767
