date,vix,vix9d,vix3m,vix6m,skew
2019-12-09,15.86,17.06,17.3,18.43,136.56
2019-12-10,15.68,16.24,17.13,18.37,135.0
2019-12-11,14.99,15.27,16.91,18.18,134.37
2019-12-12,13.94,14.67,16.09,17.61,132.68
2019-12-13,12.63,12.41,15.28,17.05,144.51
2019-12-16,12.14,11.63,14.98,16.68,143.85
2019-12-17,12.29,11.16,15.15,16.89,137.48
2019-12-18,12.58,10.3,15.2,16.91,144.56
2019-12-19,12.5,9.39,15.14,16.77,150.14
2019-12-20,12.51,9.27,15.32,16.85,147.17
2019-12-23,12.61,9.83,15.5,17.0,143.91
2019-12-24,12.67,9.56,15.52,16.97,143.87
2019-12-26,12.65,9.94,15.52,16.92,143.07
2019-12-27,13.43,11.0,15.95,17.28,140.29
2019-12-30,14.82,13.77,16.68,17.7,133.56
2019-12-31,13.78,13.26,15.87,17.13,139.52
2020-01-02,12.47,10.6,15.19,16.58,137.7
2020-01-03,14.02,12.78,16.01,17.16,133.46
2020-01-06,13.85,12.42,15.92,17.08,132.51
2020-01-07,13.79,12.34,15.86,17.02,129.78
2020-01-08,13.45,12.22,15.4,16.65,136.42
2020-01-09,12.54,10.86,14.95,16.36,133.47
2020-01-10,12.56,10.57,14.95,16.33,128.15
2020-01-13,12.32,10.05,14.64,16.03,131.27
2020-01-14,12.39,10.18,14.64,16.01,130.82
2020-01-15,12.42,9.69,14.63,15.98,135.53
2020-01-16,12.32,9.71,14.45,15.78,133.13
2020-01-17,12.1,9.04,14.41,15.76,134.62
2020-01-21,12.85,11.38,14.87,15.94,132.7
2020-01-22,12.91,11.03,14.98,16.11,129.93
2020-01-23,12.98,11.4,14.99,16.11,131.76
2020-01-24,14.56,14.65,16.07,16.78,127.02
2020-01-27,18.23,21.3,18.16,18.11,127.21
2020-01-28,16.28,18.34,17.03,17.35,125.61
2020-01-29,16.39,18.12,17.03,17.36,125.15
2020-01-30,15.49,16.41,16.59,17.03,129.95
2020-01-31,18.84,21.66,18.63,18.34,135.73
2020-02-03,17.97,19.23,18.04,18.09,127.7
2020-02-04,16.05,15.81,16.7,17.06,128.65
2020-02-05,15.15,13.69,16.11,16.67,129.78
2020-02-06,14.96,12.98,15.89,16.57,134.48
2020-02-07,15.47,13.73,16.29,16.94,132.21
2020-02-10,15.04,12.89,16.13,16.78,133.29
2020-02-11,15.18,13.04,16.14,16.83,132.95
2020-02-12,13.74,10.84,15.36,16.34,133.2
2020-02-13,14.15,11.83,15.68,16.55,133.04
2020-02-14,13.68,10.98,15.5,16.46,132.67
2020-02-18,14.83,13.02,16.1,16.86,137.66
2020-02-19,14.38,11.88,15.82,16.76,141.81
2020-02-20,15.56,13.86,16.6,17.24,137.12
2020-02-21,17.08,15.77,17.61,17.92,135.14
2020-02-24,25.03,31.9,21.92,20.48,130.48
2020-02-25,27.85,36.35,23.86,21.88,130.79
2020-02-26,27.56,34.84,23.7,21.85,130.65
2020-02-27,39.16,54.74,29.92,25.61,128.93
2020-02-28,40.11,52.9,29.85,25.91,115.74
2020-03-02,33.42,42.17,27.7,24.73,126.84
2020-03-03,36.82,47.34,30.17,26.34,123.06
2020-03-04,31.99,37.06,27.51,24.88,127.38
2020-03-05,39.62,48.63,32.57,28.9,123.61
2020-03-06,41.94,48.55,35.46,31.4,126.08
2020-03-09,54.46,70.3,43.05,36.89,121.57
2020-03-10,47.3,57.39,39.44,34.34,121.38
2020-03-11,53.9,68.21,44.37,38.54,121.72
2020-03-12,75.47,103.56,57.24,47.81,115.79
2020-03-13,57.83,69.87,48.31,41.23,132.37
2020-03-16,82.69,106.66,67.7,55.4,114.66
2020-03-17,75.91,92.93,65.27,54.81,116.67
2020-03-18,76.45,97.22,72.98,61.11,113.54
2020-03-19,72.0,91.02,69.47,56.06,115.44
2020-03-20,66.04,83.47,65.59,53.12,118.12
2020-03-23,61.59,78.76,56.64,46.59,117.05
2020-03-24,61.67,78.04,52.11,41.59,117.75
2020-03-25,63.95,81.3,53.85,44.31,116.6
2020-03-26,61.0,73.61,49.79,40.85,118.97
2020-03-27,65.54,72.33,55.75,47.71,117.41
2020-03-30,57.08,62.8,51.26,43.89,122.18
2020-03-31,53.54,60.16,48.32,42.47,125.49
2020-04-01,57.06,61.33,51.17,45.18,115.48
2020-04-02,50.91,52.81,47.3,42.67,118.43
2020-04-03,46.8,46.66,44.84,40.84,120.57
2020-04-06,45.24,47.02,43.09,39.15,121.01
2020-04-07,46.7,48.34,43.42,39.54,118.48
2020-04-08,43.35,42.46,41.59,38.32,119.3
2020-04-09,41.67,40.42,40.61,37.42,120.85
2020-04-13,41.17,41.74,39.97,37.0,119.6
2020-04-14,37.76,38.81,36.46,34.91,122.33
2020-04-15,40.84,41.64,39.28,36.94,122.42
2020-04-16,40.11,40.49,39.21,37.04,122.33
2020-04-17,38.15,36.18,37.28,35.66,126.43
2020-04-20,43.83,44.0,40.97,38.29,125.34
2020-04-21,45.41,45.46,43.28,40.39,123.71
2020-04-22,41.98,40.21,40.92,38.89,126.19
2020-04-23,41.38,39.35,40.86,39.16,125.22
2020-04-24,35.93,31.72,37.81,37.1,126.51
2020-04-27,33.29,31.41,35.33,35.12,129.29
2020-04-28,33.57,32.44,35.37,34.95,129.23
2020-04-29,31.23,29.66,33.33,33.19,132.6
2020-04-30,34.15,32.88,35.05,34.49,130.38
2020-05-01,37.19,35.57,37.97,36.85,129.97
2020-05-04,35.97,35.45,37.0,36.43,131.29
2020-05-05,33.61,33.19,35.52,35.29,128.26
2020-05-06,34.12,33.98,35.68,35.58,128.59
2020-05-07,31.44,29.75,34.01,34.45,130.67
2020-05-08,27.98,24.89,31.64,32.73,132.21
2020-05-11,27.57,26.17,30.39,32.13,129.1
2020-05-12,33.04,33.36,34.26,34.77,125.97
2020-05-13,35.28,34.63,36.51,36.72,123.43
2020-05-14,32.61,31.66,34.9,35.66,124.35
2020-05-15,31.89,29.71,34.51,35.57,124.47
2020-05-18,29.3,27.62,31.77,33.14,129.23
2020-05-19,30.53,28.03,32.81,33.59,127.48
2020-05-20,27.99,24.93,31.11,32.45,125.95
2020-05-21,29.53,26.15,32.38,33.59,124.53
2020-05-22,28.16,23.47,31.54,33.16,125.78
2020-05-26,28.01,25.5,30.85,32.55,129.11
2020-05-27,27.62,25.17,30.19,31.85,129.96
2020-05-28,28.59,26.02,31.21,32.59,130.78
2020-05-29,27.51,24.59,30.27,31.96,131.72
2020-06-01,28.23,27.08,30.92,32.41,132.09
2020-06-02,26.84,25.06,29.93,31.78,132.61
2020-06-03,25.66,23.97,28.91,31.07,131.5
2020-06-04,25.81,23.56,28.85,30.99,130.77
2020-06-05,24.52,22.63,27.42,29.68,129.87
2020-06-08,25.81,25.18,28.08,30.04,129.11
2020-06-09,27.57,26.92,29.67,31.24,124.93
2020-06-10,27.57,27.1,29.57,31.23,127.74
2020-06-11,40.79,42.06,40.43,39.68,131.29
2020-06-12,36.09,36.52,38.05,37.79,133.54
2020-06-15,34.4,35.98,36.43,36.66,137.33
2020-06-16,33.67,35.38,35.8,36.26,133.85
2020-06-17,33.47,33.98,35.72,36.59,135.49
2020-06-18,32.94,32.05,35.14,36.11,134.9
2020-06-19,35.12,33.92,36.68,37.74,125.38
2020-06-22,31.77,31.23,33.75,35.0,135.54
2020-06-23,31.37,30.29,33.06,34.17,135.2
2020-06-24,33.84,33.25,35.39,35.57,134.05
2020-06-25,32.22,30.92,34.09,34.84,131.92
2020-06-26,34.73,33.31,35.8,36.23,137.47
2020-06-29,31.78,30.42,33.91,34.48,135.75
2020-06-30,30.43,29.14,32.52,33.13,148.27
2020-07-01,28.62,25.2,31.68,32.56,142.44
2020-07-02,27.68,22.64,30.87,31.82,146.34
2020-07-06,27.94,25.23,30.98,31.66,140.98
2020-07-07,29.43,26.84,32.07,32.49,138.34
2020-07-08,28.08,23.67,31.19,31.83,144.46
2020-07-09,29.26,25.55,32.06,32.37,138.84
2020-07-10,27.29,22.59,31.02,31.72,135.68
2020-07-13,32.19,30.31,34.54,35.02,128.52
2020-07-14,29.52,27.78,32.56,33.28,131.1
2020-07-15,27.76,25.22,31.56,32.74,146.53
2020-07-16,28.0,25.85,31.55,32.75,142.44
2020-07-17,25.68,22.16,30.37,31.73,140.81
2020-07-20,24.46,22.52,29.1,30.43,145.9
2020-07-21,24.84,23.33,29.47,30.7,134.84
2020-07-22,24.32,21.65,29.05,30.43,140.39
2020-07-23,26.08,24.1,30.25,31.94,140.74
2020-07-24,25.84,22.7,30.56,31.65,139.4
2020-07-27,24.74,22.38,30.0,31.33,139.61
2020-07-28,25.44,23.54,30.1,31.47,139.64
2020-07-29,24.1,21.93,29.29,30.97,140.86
2020-07-30,24.76,22.79,29.76,31.39,138.99
2020-07-31,24.46,20.61,29.71,31.21,141.56
2020-08-03,24.28,20.95,29.66,31.18,141.77
2020-08-04,23.76,20.44,29.09,30.72,141.64
2020-08-05,22.99,19.02,28.6,30.32,139.59
2020-08-06,22.65,19.4,28.2,30.11,141.75
2020-08-07,22.21,18.08,28.28,30.22,139.75
2020-08-10,22.13,18.88,28.05,29.91,137.5
2020-08-11,24.03,21.89,29.17,30.79,136.39
2020-08-12,22.28,18.9,28.12,29.85,137.01
2020-08-13,22.13,18.54,28.17,30.05,136.11
2020-08-14,22.05,17.87,28.37,30.45,136.82
2020-08-17,21.35,17.6,27.45,29.5,137.45
2020-08-18,21.51,17.82,27.35,29.63,138.08
2020-08-19,22.54,19.23,28.11,30.3,138.2
2020-08-20,22.72,18.85,28.13,29.34,144.05
2020-08-21,22.54,18.01,28.17,29.51,146.73
2020-08-24,22.37,18.81,28.1,29.5,147.23
2020-08-25,22.03,18.09,27.91,29.36,146.53
2020-08-26,23.27,19.96,28.7,29.87,142.09
2020-08-27,24.47,20.19,29.93,30.63,145.07
2020-08-28,22.96,17.13,29.62,30.49,145.73
2020-08-31,26.41,21.1,31.85,32.2,144.67
2020-09-01,26.12,19.65,32.1,32.42,142.28
2020-09-02,26.57,20.71,32.67,33.24,141.1
2020-09-03,33.6,30.45,37.63,35.54,144.66
2020-09-04,30.75,29.41,34.75,33.94,133.28
2020-09-08,31.46,32.91,34.31,33.44,132.51
2020-09-09,28.81,29.09,32.12,31.99,133.2
2020-09-10,29.71,30.43,32.92,32.67,130.16
2020-09-11,26.87,26.33,31.13,31.66,125.42
2020-09-14,25.85,25.06,30.48,31.3,130.95
2020-09-15,25.59,24.22,30.27,31.29,132.95
2020-09-16,26.04,23.77,30.57,31.62,136.06
2020-09-17,26.46,24.95,30.75,31.82,139.41
2020-09-18,25.83,24.02,30.46,31.69,132.09
2020-09-21,27.78,28.11,31.64,32.46,130.64
2020-09-22,26.86,25.95,31.67,32.54,130.08
2020-09-23,28.58,27.97,33.28,33.49,129.84
2020-09-24,28.51,27.65,33.06,33.39,129.17
2020-09-25,26.38,24.57,32.03,32.62,129.26
2020-09-28,26.19,25.21,31.74,32.21,126.69
2020-09-29,26.27,25.99,31.09,31.84,123.93
2020-09-30,26.37,25.77,31.64,32.18,120.94
2020-10-01,26.7,24.8,31.72,32.59,117.78
2020-10-02,27.63,24.64,32.39,33.1,119.12
2020-10-05,27.96,23.51,31.28,32.2,119.53
2020-10-06,29.48,25.08,31.88,32.67,120.05
2020-10-07,28.06,21.74,30.7,31.6,120.6
2020-10-08,26.36,19.94,29.49,30.83,121.81
2020-10-09,25.0,18.85,28.28,29.59,121.93
2020-10-12,25.07,20.3,27.98,29.28,123.94
2020-10-13,26.07,21.39,28.35,29.45,122.54
2020-10-14,26.4,21.3,28.24,29.29,122.6
2020-10-15,26.97,21.38,28.72,28.82,123.47
2020-10-16,27.41,21.64,29.21,29.25,123.7
2020-10-19,29.18,24.65,30.4,30.18,124.75
2020-10-20,29.35,24.57,30.11,30.12,125.31
2020-10-21,28.65,23.2,29.61,29.61,124.38
2020-10-22,28.11,24.06,29.3,29.37,124.94
2020-10-23,27.55,24.29,28.99,29.14,126.7
2020-10-26,32.46,35.91,32.07,31.23,126.05
2020-10-27,33.35,37.29,32.72,31.66,127.58
2020-10-28,40.28,47.9,37.75,35.23,129.3
2020-10-29,37.59,44.34,35.84,34.03,128.05
2020-10-30,38.02,44.33,36.27,34.3,129.01
2020-11-02,37.13,43.86,35.06,33.44,133.86
2020-11-03,35.55,43.2,33.52,32.18,136.44
2020-11-04,29.57,32.46,29.98,29.93,133.32
2020-11-05,27.58,28.09,29.05,29.36,127.65
2020-11-06,24.86,23.96,27.37,27.91,124.56
2020-11-09,25.75,26.71,26.88,27.13,127.41
2020-11-10,24.8,24.43,26.49,27.05,126.3
2020-11-11,23.45,21.59,25.62,26.54,129.47
2020-11-12,25.35,23.88,27.22,27.64,131.42
2020-11-13,23.1,21.01,25.69,26.82,129.33
2020-11-16,22.45,19.33,25.35,26.61,129.56
2020-11-17,22.71,18.81,25.38,26.73,128.91
2020-11-18,23.84,19.59,26.39,27.61,133.59
2020-11-19,23.11,19.26,25.8,26.82,133.55
2020-11-20,23.7,19.86,26.06,27.07,133.54
2020-11-23,22.66,19.58,25.43,26.65,134.26
2020-11-24,21.64,18.4,24.84,26.3,134.19
2020-11-25,21.25,17.14,24.42,26.0,133.9
2020-11-27,20.84,18.25,24.43,26.05,132.43
2020-11-30,20.57,19.87,24.33,25.97,133.95
2020-12-01,20.77,19.87,24.49,26.09,132.6
2020-12-02,21.17,19.29,24.54,26.17,134.61
2020-12-03,21.28,19.35,24.56,26.25,132.46
2020-12-04,20.79,17.96,24.29,26.08,133.08
2020-12-07,21.3,18.74,24.52,26.32,132.44
2020-12-08,20.68,18.17,23.87,25.89,134.9
2020-12-09,22.27,19.99,24.73,26.55,135.75
2020-12-10,22.52,19.67,25.05,26.92,135.71
2020-12-11,23.31,20.45,26.05,27.68,139.92
2020-12-14,24.72,23.67,27.11,28.73,139.29
2020-12-15,22.89,20.19,25.87,27.49,138.95
2020-12-16,22.5,18.8,25.47,27.21,144.79
2020-12-17,21.93,18.62,25.15,27.05,147.07
2020-12-18,21.57,16.7,25.17,27.22,147.02
2020-12-21,25.16,21.56,27.58,28.7,146.53
2020-12-22,24.23,19.91,27.25,28.63,146.27
2020-12-23,23.31,19.2,26.26,27.96,147.39
2020-12-24,21.53,17.12,25.37,27.35,148.27
2020-12-28,21.7,20.05,25.15,27.16,145.3
2020-12-29,23.08,21.47,26.24,28.09,142.74
2020-12-30,22.77,21.31,25.44,27.5,143.03
2020-12-31,22.75,21.2,25.28,27.29,147.83
2021-01-04,26.97,27.39,28.26,29.46,143.84
2021-01-05,25.34,24.29,27.25,28.71,145.5
2021-01-06,25.07,23.77,26.79,28.29,147.06
2021-01-07,22.37,19.42,25.02,27.19,145.92
2021-01-08,21.56,18.34,24.9,27.08,139.25
2021-01-11,24.08,21.69,26.7,28.5,134.7
2021-01-12,23.33,20.65,26.2,28.09,139.99
2021-01-13,22.21,18.91,25.55,27.71,139.93
2021-01-14,23.25,21.17,26.32,27.4,138.06
2021-01-15,24.34,21.69,27.26,28.1,136.7
2021-01-19,23.24,21.88,26.69,27.83,141.32
2021-01-20,21.58,18.85,25.72,27.17,146.66
2021-01-21,21.32,18.23,25.7,27.23,144.2
2021-01-22,21.91,18.42,25.99,27.52,145.55
2021-01-25,23.19,20.66,26.88,28.27,145.56
2021-01-26,23.02,20.46,26.89,28.38,143.31
2021-01-27,37.21,41.64,35.73,34.66,137.93
2021-01-28,30.21,30.0,31.77,32.01,145.84
2021-01-29,33.09,32.63,33.88,33.96,134.3
2021-02-01,30.24,28.99,32.53,32.71,141.63
2021-02-02,25.56,22.44,29.36,30.56,141.15
2021-02-03,22.91,18.97,27.57,29.27,136.59
2021-02-04,21.77,17.48,26.79,28.61,136.01
2021-02-05,20.87,15.52,26.52,28.59,135.09
2021-02-08,21.24,16.57,26.65,28.76,136.65
2021-02-09,21.63,17.09,27.11,29.19,140.06
2021-02-10,21.99,17.68,27.49,30.0,139.33
2021-02-11,21.25,17.09,27.22,29.57,137.6
2021-02-12,19.97,15.05,26.5,29.34,137.66
2021-02-16,21.46,19.32,27.55,30.18,140.17
2021-02-17,21.5,18.41,27.52,30.22,144.45
2021-02-18,22.49,19.46,27.86,29.7,142.55
2021-02-19,22.05,18.33,27.09,29.36,141.53
2021-02-22,23.45,21.22,27.81,29.99,138.82
2021-02-23,23.11,21.3,27.12,29.4,136.64
2021-02-24,21.34,18.35,25.89,28.79,138.52
2021-02-25,28.89,31.81,30.24,31.73,142.07
2021-02-26,27.95,29.42,29.6,31.3,136.23
2021-03-01,23.35,22.7,26.78,28.91,141.33
2021-03-02,24.1,23.17,27.16,29.41,141.68
2021-03-03,26.67,26.88,28.79,30.52,140.53
2021-03-04,28.57,29.3,30.08,31.52,137.19
2021-03-05,24.66,23.83,27.89,29.87,135.9
2021-03-08,25.47,25.7,28.13,29.52,137.01
2021-03-09,24.03,24.11,27.28,29.03,134.45
2021-03-10,22.56,20.98,26.68,28.73,138.57
2021-03-11,21.91,20.01,26.09,28.2,139.61
2021-03-12,20.69,17.41,25.74,28.11,140.29
2021-03-15,20.03,17.74,24.89,27.43,141.26
2021-03-16,19.79,17.93,24.71,27.25,142.56
2021-03-17,19.23,16.69,23.88,26.61,143.19
2021-03-18,21.58,20.33,25.28,27.65,148.11
2021-03-19,20.95,18.28,24.99,27.32,141.47
2021-03-22,18.88,16.4,22.94,25.47,146.14
2021-03-23,20.3,18.37,23.8,25.99,143.44
2021-03-24,21.2,19.07,24.4,26.54,143.7
2021-03-25,19.81,17.16,23.37,25.71,140.86
2021-03-26,18.86,16.32,22.32,24.79,145.46
2021-03-29,20.74,18.85,23.2,25.44,143.67
2021-03-30,19.61,17.28,22.31,24.63,142.2
2021-03-31,19.4,15.62,22.15,24.3,140.93
2021-04-01,17.33,12.97,20.97,23.49,136.29
2021-04-05,17.91,15.65,20.96,23.39,139.63
